"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.127807758E1,5.239554291E0,1.354787704E1,-1.682052155E0,1.462283150E1
6.128813458E1,3.535497894E0,1.371073837E1,-1.747466125E0,1.426666499E1
6.129819158E1,2.233655090E0,1.353545288E1,-1.402134247E0,1.378998478E1
6.130824958E1,1.414558411E0,1.301348831E1,-4.680766296E-1,1.309850943E1
6.131830658E1,7.164102173E-1,1.184546722E1,-3.053649902E-2,1.186715087E1
6.132836358E1,1.541793823E-2,1.055245605E1,-2.751278687E-1,1.055605333E1
6.133842058E1,-7.119195557E-1,9.223070526E0,-1.591191101E-1,9.251874311E0
6.134847758E1,-1.111738129E0,8.672964478E0,2.844085693E-1,8.748552036E0
6.135853558E1,-8.448431396E-1,8.796457672E0,3.860472107E-1,8.845363755E0
6.136859258E1,-7.737409973E-1,9.257648621E0,1.135089569E0,9.359014983E0
6.137864958E1,-6.105802917E-1,9.277706909E0,1.825453949E0,9.475280255E0
6.138870658E1,3.038681030E-2,9.291478271E0,2.237996063E0,9.557254742E0
6.139876358E1,5.631289673E-1,9.170380096E0,2.589165802E0,9.545510196E0
6.140882158E1,9.624984741E-1,8.787775726E0,2.655328217E0,9.230502341E0
6.141887858E1,1.612596588E0,7.923023987E0,1.523681488E0,8.227781118E0
6.142893608E1,2.373314667E0,7.218289490E0,-5.667214966E-1,7.619547160E0
6.143899308E1,3.384162598E0,6.488257599E0,-1.638043671E0,7.498881932E0
6.144905008E1,4.048780518E0,5.918841705E0,-1.097068634E0,7.254575825E0
6.145910808E1,4.286336517E0,5.453309784E0,-8.590635681E-1,6.989224460E0
6.146916508E1,4.249662781E0,5.019212494E0,-1.338067474E0,6.711374850E0
6.147922208E1,3.624562683E0,4.688101044E0,-2.343676300E0,6.372484966E0
6.148927908E1,2.696043549E0,4.221670990E0,-3.448528748E0,6.081406686E0
6.149933608E1,1.852996674E0,3.918102264E0,-4.172124023E0,6.015957188E0
6.150939408E1,1.391955414E0,4.062551880E0,-4.253554688E0,6.044385422E0
6.151945108E1,1.249302063E0,4.334536285E0,-3.749702454E0,5.865938028E0
6.152950808E1,1.182840271E0,4.810696106E0,-3.006048889E0,5.794673248E0
6.153956508E1,1.017284546E0,5.516029358E0,-2.053280182E0,5.973056774E0
6.154962208E1,7.723937988E-1,6.177204437E0,-1.103056183E0,6.322276472E0
6.155968008E1,6.167175293E-1,6.836433563E0,-3.296145630E-1,6.872103763E0
6.156973708E1,4.267625427E-1,7.461833038E0,3.823049927E-1,7.483798211E0
6.157979408E1,2.417472839E-1,8.052355042E0,1.256337433E0,8.153358033E0
6.158985108E1,1.905537415E-1,9.280700684E0,2.343227234E0,9.573840910E0
6.159990808E1,8.277786255E-2,1.068522995E1,3.441942444E0,1.122621749E1
6.160996608E1,4.165837097E-1,1.158426041E1,4.655768280E0,1.249178968E1
6.162002308E1,7.590715027E-1,1.227612167E1,5.388344879E0,1.342809046E1
6.163008008E1,1.051862640E0,1.249661316E1,5.588329010E0,1.372957307E1
6.164013708E1,9.960287476E-1,1.208721451E1,4.383484497E0,1.289603676E1
6.165019408E1,-2.664459229E-2,1.176059372E1,-3.622467041E-1,1.176620148E1
6.166025208E1,-7.496411133E-1,1.284389099E1,-5.185965729E0,1.387161628E1
6.167030908E1,3.891906738E-2,1.486408997E1,-5.905519409E0,1.599430663E1
6.168036608E1,1.259630585E0,1.645602951E1,-5.415438538E0,1.736993238E1
6.169042308E1,2.903661804E0,1.659673691E1,-8.403075714E0,1.882802723E1
6.170048008E1,4.578528900E0,1.446232544E1,-7.070696411E0,1.673668222E1
6.171053808E1,3.894301758E0,1.190923462E1,-8.687933350E-1,1.255986693E1
6.172059508E1,2.527044983E0,9.939780121E0,3.830534363E-1,1.026313379E1
6.173065208E1,1.219064941E0,9.065747681E0,-4.212240601E-1,9.157037187E0
6.174070908E1,5.659730530E-1,8.282127228E0,-1.329235840E-1,8.302507187E0
6.175076608E1,6.960525513E-2,7.428153076E0,1.494941254E0,7.577410664E0
6.176082408E1,1.700463867E-1,7.034022675E0,2.508633270E0,7.469915103E0
6.177088108E1,1.108894043E0,6.924151154E0,2.905907135E0,7.590639728E0
6.178093808E1,2.143243103E0,7.049440613E0,3.364403687E0,8.099834327E0
6.179099508E1,2.569406891E0,7.204967194E0,3.150947571E0,8.272960451E0
6.180105208E1,2.353855133E0,7.399113464E0,2.325264587E0,8.105206317E0
6.181111008E1,2.113155670E0,7.795040131E0,1.269809418E0,8.175603555E0
6.182116708E1,1.964365082E0,8.458909607E0,5.020559692E-1,8.698502291E0
6.183122408E1,1.923649750E0,9.207802277E0,2.938389587E-1,9.411184434E0
6.184128108E1,2.014361115E0,9.863738251E0,4.195774841E-1,1.007606214E1
6.185133808E1,2.233954468E0,1.036295013E1,4.712200928E-1,1.061147193E1
6.186139608E1,2.435734863E0,1.071801178E1,2.498304749E-1,1.099413462E1
6.187145308E1,2.610122223E0,1.094239517E1,-1.457968140E-1,1.125033363E1
6.188151008E1,2.786156158E0,1.114297806E1,-4.453239441E-1,1.149464830E1
6.189156708E1,2.815195770E0,1.118713623E1,-3.930825806E-1,1.154261054E1
6.190162408E1,2.868634644E0,1.084824097E1,1.980381775E-1,1.122286131E1
6.191168208E1,2.935096436E0,1.038660095E1,8.687933350E-1,1.082825343E1
6.192173908E1,3.123704224E0,9.988878021E0,1.141376495E0,1.052796051E1
6.193179608E1,3.263663177E0,9.712103577E0,9.958790588E-1,1.029408706E1
6.194185308E1,3.140918427E0,9.485325165E0,6.861730957E-1,1.001536797E1
6.195191008E1,2.595003662E0,9.319619751E0,3.806584167E-1,9.681645374E0
6.196196808E1,1.773511963E0,9.234297180E0,2.174977112E-1,9.405577832E0
6.197202508E1,1.385219421E0,9.220525818E0,2.781216431E-1,9.328144556E0
6.198208208E1,1.326391754E0,9.332193604E0,4.837939453E-1,9.438390176E0
6.199213908E1,1.302291870E0,9.542955322E0,6.358776855E-1,9.652372808E0
6.200219608E1,1.190923462E0,9.699380035E0,6.209088135E-1,9.791925220E0
6.201225408E1,1.050365753E0,9.711953888E0,5.939648438E-1,9.786629183E0
6.202231108E1,9.151968384E-1,9.598639526E0,6.942562866E-1,9.667132864E0
6.203236808E1,8.967851257E-1,9.472152557E0,9.380992126E-1,9.560644736E0
6.204242508E1,9.616003418E-1,9.380393372E0,1.204245758E0,9.506138168E0
6.205248208E1,1.039288788E0,9.376501465E0,1.283580780E0,9.520844528E0
6.206254008E1,1.168021088E0,9.481732635E0,1.082997894E0,9.614593672E0
6.207259708E1,1.470392303E0,9.707762604E0,8.991801453E-1,9.859575713E0
6.208265408E1,1.768123169E0,9.924212494E0,8.708889771E-1,1.011803839E1
6.209271108E1,1.819616089E0,9.993967438E0,9.174421692E-1,1.019961215E1
6.210276808E1,1.784289551E0,9.955347748E0,9.933343506E-1,1.016264489E1
6.211282608E1,1.785786438E0,9.891430664E0,1.072968750E0,1.010844675E1
6.212288308E1,1.760489044E0,9.864786072E0,1.100810852E0,1.008092805E1
6.213294008E1,1.674717407E0,9.869576111E0,1.078507233E0,1.006858425E1
6.214299708E1,1.556163940E0,9.887538757E0,1.017284546E0,1.006081193E1
6.215305408E1,1.448088684E0,9.884994049E0,9.960287476E-1,1.004002696E1
6.216311208E1,1.320553894E0,9.822424164E0,1.003213806E0,9.961441511E0
6.217316908E1,1.166673889E0,9.749525757E0,1.019230499E0,9.871839305E0
6.218322608E1,1.122366028E0,9.684710541E0,1.010548553E0,9.801761685E0
6.219328308E1,1.155147858E0,9.635313263E0,9.725276184E-1,9.752919471E0
6.220334008E1,1.259480896E0,9.452543335E0,1.034498749E0,9.592030822E0
6.221339808E1,1.470991058E0,9.408983917E0,1.171463928E0,9.595057102E0
6.222345508E1,1.428030396E0,9.695488129E0,9.550140381E-1,9.846512717E0
6.223351208E1,1.470541992E0,9.638007660E0,1.022823029E0,9.803053216E0
6.224356908E1,1.572030945E0,9.595496063E0,1.243015137E0,9.802546232E0
6.225362608E1,1.566941528E0,9.583221588E0,1.284478912E0,9.795066505E0
6.226368308E1,1.440604248E0,9.571545868E0,1.057700500E0,9.736968792E0
6.227374108E1,1.422791290E0,9.589209137E0,8.210426331E-1,9.728893973E0
6.228379808E1,1.437311096E0,9.627529449E0,7.174580383E-1,9.760631769E0
6.229385508E1,1.418300629E0,9.678872681E0,7.119195557E-1,9.808107998E0
6.230391208E1,1.397942963E0,9.724827118E0,7.125183105E-1,9.850593350E0
6.231397008E1,1.380130005E0,9.772278442E0,7.273374939E-1,9.896019635E0
6.232402708E1,1.376836853E0,9.783355408E0,7.719447327E-1,9.909874945E0
6.233408408E1,1.387764130E0,9.789792023E0,8.384065247E-1,9.923146811E0
6.234414108E1,1.397942963E0,9.796677704E0,8.869056702E-1,9.935579511E0
6.235419808E1,1.388512573E0,9.837093658E0,8.854087830E-1,9.973982531E0
6.236425608E1,1.420695648E0,9.852661285E0,8.595126343E-1,9.991600097E0
6.237431308E1,1.473685455E0,9.814191284E0,8.291258240E-1,9.958792548E0
6.238437008E1,1.529669037E0,9.737850037E0,7.934999084E-1,9.889148234E0
6.239442708E1,1.574725342E0,9.673184509E0,7.436535645E-1,9.828696713E0
6.240448408E1,1.595831451E0,9.657167816E0,6.845265198E-1,9.812040807E0
6.241454208E1,1.611848145E0,9.670639801E0,7.024891663E-1,9.829182043E0
6.242459858E1,1.604812775E0,9.680369568E0,7.408094788E-1,9.840415525E0
6.243465558E1,1.586401062E0,9.672136688E0,8.075706482E-1,9.834585238E0
6.244471258E1,1.538800049E0,9.643396454E0,8.812174988E-1,9.805077513E0
6.245476958E1,1.503323822E0,9.626032562E0,9.494755554E-1,9.788870682E0
6.246482758E1,1.465901642E0,9.608818359E0,9.794132996E-1,9.769212266E0
6.247488458E1,1.422491913E0,9.592202911E0,9.618997192E-1,9.744695532E0
6.248494158E1,1.368903351E0,9.606273651E0,9.580078125E-1,9.750495824E0
6.249499858E1,1.330433350E0,9.641600189E0,9.633966064E-1,9.780523510E0
6.250505558E1,1.290167084E0,9.711504822E0,9.530680847E-1,9.843078572E0
6.251511358E1,1.273551636E0,9.766440582E0,9.407936096E-1,9.893957147E0
6.252517058E1,1.301842804E0,9.757608948E0,9.566606140E-1,9.890446228E0
6.253522758E1,1.284329224E0,9.738897858E0,9.897418213E-1,9.872954062E0
6.254528458E1,1.247954865E0,9.739496613E0,1.002764740E0,9.870193652E0
6.255534158E1,1.199755096E0,9.743538208E0,1.000818787E0,9.868008277E0
6.256539958E1,1.179247742E0,9.743238831E0,9.559121704E-1,9.860785781E0
6.257545658E1,1.194066925E0,9.742640076E0,8.737330627E-1,9.854351370E0
6.258551358E1,1.258582764E0,9.735604706E0,8.120613098E-1,9.850150919E0
6.259557058E1,1.318158875E0,9.699080658E0,7.990383911E-1,9.820802960E0
6.260562758E1,1.361119537E0,9.667346649E0,8.024812317E-1,9.795622173E0
6.261568558E1,1.385818176E0,9.661508789E0,8.249345398E-1,9.795190712E0
6.262574258E1,1.352287903E0,9.665400696E0,8.620573425E-1,9.797540306E0
6.263579958E1,1.287023621E0,9.670639801E0,8.665480042E-1,9.794315158E0
6.264585658E1,1.242416382E0,9.696535950E0,8.105644226E-1,9.809353831E0
6.265591358E1,1.238973541E0,9.728719025E0,7.436535645E-1,9.835448639E0
6.266597158E1,1.247805176E0,9.747280426E0,6.855743408E-1,9.850710920E0
6.267602858E1,1.264570312E0,9.736353149E0,6.882687378E-1,9.842226607E0
6.268608558E1,1.277443542E0,9.745783539E0,7.310797119E-1,9.856299323E0
6.269614258E1,1.275946655E0,9.742191010E0,7.749385071E-1,9.855904587E0
6.270619958E1,1.243164825E0,9.738897858E0,7.966433716E-1,9.850189385E0
6.271625758E1,1.200054474E0,9.726773071E0,7.836204529E-1,9.831800757E0
6.272631458E1,1.182241516E0,9.693841553E0,7.372169495E-1,9.793454339E0
6.273637158E1,1.185983734E0,9.668843536E0,6.908134460E-1,9.765772676E0
6.274642858E1,1.187929688E0,9.648785248E0,7.212002563E-1,9.748351836E0
6.275648558E1,1.171014862E0,9.662257233E0,7.692503357E-1,9.763310746E0
6.276654358E1,1.165626068E0,9.702074432E0,8.042774963E-1,9.804886267E0
6.277660058E1,1.173709259E0,9.758207703E0,7.972421265E-1,9.860821771E0
6.278665758E1,1.172661438E0,9.820777588E0,7.348219299E-1,9.917800691E0
6.279671458E1,1.153650970E0,9.843380585E0,6.968009949E-1,9.935219350E0
6.280677158E1,1.143472137E0,9.817634125E0,7.078779602E-1,9.909316805E0
6.281682958E1,1.126108246E0,9.777367859E0,7.577243042E-1,9.871129021E0
6.282688658E1,1.110540619E0,9.721833344E0,8.153544617E-1,9.818968730E0
6.283694358E1,1.093775482E0,9.688303070E0,8.409512329E-1,9.786049262E0
6.284700058E1,1.090482330E0,9.693093109E0,8.434959412E-1,9.790643040E0
6.285705758E1,1.082848206E0,9.698930969E0,7.887098694E-1,9.791010440E0
6.286711558E1,1.098565521E0,9.737550659E0,7.036866760E-1,9.824556681E0
6.287717258E1,1.107397156E0,9.758956146E0,6.849755859E-1,9.845442858E0
6.288722958E1,1.118324432E0,9.759255524E0,7.210505676E-1,9.849549829E0
6.289728658E1,1.119971008E0,9.725725250E0,7.816744995E-1,9.821154806E0
6.290734358E1,1.083746338E0,9.680668945E0,8.244854736E-1,9.775972261E0
6.291740158E1,1.055904236E0,9.674382019E0,8.270301819E-1,9.766912518E0
6.292745858E1,1.099014587E0,9.707014160E0,7.806266785E-1,9.800170151E0
6.293751558E1,1.135538635E0,9.747579803E0,7.162605286E-1,9.839603100E0
6.294757258E1,1.144519958E0,9.780661011E0,6.963519287E-1,9.871988743E0
6.295762958E1,1.190175018E0,9.765841827E0,7.307803345E-1,9.865202637E0
6.296768758E1,1.240769806E0,9.734856262E0,7.946974182E-1,9.845734109E0
6.297774458E1,1.240919495E0,9.702224121E0,8.282276917E-1,9.816261773E0
6.298780158E1,1.246457977E0,9.665101318E0,8.258326721E-1,9.780073649E0
6.299785858E1,1.244212646E0,9.655371552E0,7.869136047E-1,9.766959503E0
6.300791658E1,1.242266693E0,9.663155365E0,7.701484680E-1,9.773071513E0
6.301797358E1,1.231040039E0,9.686506805E0,7.387138367E-1,9.792322084E0
6.302803058E1,1.207239532E0,9.720186768E0,7.340734863E-1,9.822337907E0
6.303808758E1,1.183738403E0,9.736203461E0,7.598199463E-1,9.837287268E0
6.304814458E1,1.166224823E0,9.719288635E0,7.825726318E-1,9.820237871E0
6.305820158E1,1.149609375E0,9.726773071E0,7.771838379E-1,9.825259834E0
6.306825958E1,1.165476379E0,9.735604706E0,7.472460938E-1,9.833550270E0
6.307831658E1,1.202748871E0,9.746681671E0,6.982978821E-1,9.845406461E0
6.308837358E1,1.249900818E0,9.765093384E0,6.646179199E-1,9.867168683E0
6.309843058E1,1.279838562E0,9.765392761E0,6.503974915E-1,9.870354574E0
6.310848858E1,1.290765839E0,9.734706573E0,6.671626282E-1,9.842545123E0
6.311854558E1,1.282982025E0,9.711804199E0,7.059320068E-1,9.821584581E0
6.312860258E1,1.271006927E0,9.697284393E0,7.179071045E-1,9.806537300E0
6.313865958E1,1.257385254E0,9.696535950E0,7.042854309E-1,9.803052844E0
6.314871658E1,1.262474670E0,9.709409180E0,6.656657410E-1,9.813744433E0
6.315877458E1,1.315464478E0,9.733509064E0,6.177653503E-1,9.841406379E0
6.316883158E1,1.353335724E0,9.715845795E0,6.185137939E-1,9.829126940E0
6.317888858E1,1.372196503E0,9.673932953E0,6.658154297E-1,9.793426990E0
6.318894558E1,1.386416931E0,9.652078400E0,7.020401001E-1,9.776381214E0
6.319900258E1,1.394200745E0,9.660460968E0,7.209008789E-1,9.787134407E0
6.320906058E1,1.384021912E0,9.679321747E0,7.150630188E-1,9.803881948E0
6.321911758E1,1.369651794E0,9.672885132E0,6.866221619E-1,9.793472459E0
6.322917458E1,1.317709808E0,9.656868439E0,6.765930176E-1,9.769812961E0
6.323923158E1,1.279090118E0,9.659862213E0,7.173083496E-1,9.770544549E0
6.324928858E1,1.251397705E0,9.706116028E0,7.728428650E-1,9.816922667E0
6.325934658E1,1.221010895E0,9.716893616E0,8.192463684E-1,9.827515136E0
6.326940358E1,1.181044006E0,9.722731476E0,7.842192078E-1,9.825546909E0
6.327946058E1,1.150058441E0,9.714648285E0,7.229965210E-1,9.809166615E0
6.328951758E1,1.136736145E0,9.704020386E0,6.839277649E-1,9.794280877E0
6.329957458E1,1.116228790E0,9.734706573E0,6.709048462E-1,9.821435338E0
6.330963258E1,1.107546844E0,9.743388519E0,6.309379578E-1,9.826411479E0
6.331968958E1,1.119521942E0,9.748028870E0,5.963598633E-1,9.830210644E0
6.332974658E1,1.129850464E0,9.760453033E0,6.023474121E-1,9.844075777E0
6.333980358E1,1.121617584E0,9.777367859E0,6.131250000E-1,9.860571511E0
6.334986058E1,1.098415833E0,9.784103851E0,6.111790466E-1,9.864519519E0
6.335991858E1,1.106199646E0,9.757309570E0,6.213578796E-1,9.839453914E0
6.336997558E1,1.104553070E0,9.717642059E0,6.453080750E-1,9.801480867E0
6.338003258E1,1.086889801E0,9.684560852E0,6.484515381E-1,9.766910347E0
6.339008958E1,1.106499023E0,9.688003693E0,6.117778015E-1,9.770160066E0
6.340014758E1,1.145118713E0,9.718240814E0,5.698649597E-1,9.802053227E0
6.341020458E1,1.163380737E0,9.748477936E0,5.462141418E-1,9.832834113E0
6.342026158E1,1.169817352E0,9.769284668E0,5.522016907E-1,9.854558451E0
6.343031908E1,1.176553345E0,9.774673462E0,5.700146484E-1,9.861715660E0
6.344037608E1,1.160536652E0,9.737550659E0,6.111790466E-1,9.825491234E0
6.345043408E1,1.144519958E0,9.700278168E0,6.330335999E-1,9.788056702E0
6.346049108E1,1.137334900E0,9.700727234E0,6.397695923E-1,9.788102200E0
6.347054808E1,1.128952332E0,9.690548401E0,6.409671021E-1,9.777121279E0
6.348060508E1,1.129850464E0,9.705367584E0,6.201603699E-1,9.790573063E0
6.349066208E1,1.136137390E0,9.724976807E0,6.038442993E-1,9.809720179E0
6.350072008E1,1.142873383E0,9.737251282E0,6.042933655E-1,9.822697825E0
6.351077708E1,1.142274628E0,9.727521515E0,6.153703308E-1,9.813671423E0
6.352083408E1,1.137185211E0,9.716294861E0,6.343807983E-1,9.803163521E0
6.353089108E1,1.119821320E0,9.713899841E0,6.816824341E-1,9.801966173E0
6.354094808E1,1.124012604E0,9.711804199E0,6.837780762E-1,9.800515170E0
6.355100608E1,1.150806885E0,9.712103577E0,6.385720825E-1,9.800871730E0
6.356106308E1,1.173858948E0,9.700427856E0,6.143225098E-1,9.790487096E0
6.357112008E1,1.191821594E0,9.692644043E0,6.156697083E-1,9.785031244E0
6.358117708E1,1.183139648E0,9.696685638E0,6.776408386E-1,9.792074801E0
6.359123408E1,1.160985718E0,9.718839569E0,7.039860535E-1,9.813222038E0
6.360129208E1,1.154848480E0,9.731413422E0,6.776408386E-1,9.823099272E0
6.361134908E1,1.161734161E0,9.749974823E0,6.056405640E-1,9.837603153E0
6.362140608E1,1.166823578E0,9.748328247E0,5.791456604E-1,9.834977914E0
6.363146308E1,1.149309998E0,9.753417664E0,6.023474121E-1,9.839354247E0
6.364152108E1,1.118773499E0,9.765991516E0,6.484515381E-1,9.851230067E0
6.365157808E1,1.115330658E0,9.748927002E0,6.822811890E-1,9.836211048E0
6.366163508E1,1.100212097E0,9.735604706E0,6.996450806E-1,9.822523550E0
6.367169208E1,1.094523926E0,9.720037079E0,6.637197876E-1,9.803959781E0
6.368174908E1,1.106948090E0,9.729467468E0,6.417155457E-1,9.813239533E0
6.369180708E1,1.118474121E0,9.756860504E0,6.246510315E-1,9.840604665E0
6.370186408E1,1.127305756E0,9.778565369E0,6.134243774E-1,9.862426091E0
6.371192108E1,1.127455444E0,9.782906342E0,6.033952332E-1,9.866128829E0
6.372197808E1,1.131646729E0,9.759105835E0,6.318360901E-1,9.844794963E0
6.373203508E1,1.118773499E0,9.730215912E0,6.541397095E-1,9.816142552E0
6.374209308E1,1.103505249E0,9.708211670E0,6.749464417E-1,9.794010944E0
6.375215008E1,1.108444977E0,9.690099335E0,6.689588928E-1,9.776204856E0
6.376220708E1,1.106499023E0,9.683513031E0,6.331832886E-1,9.767071505E0
6.377226408E1,1.104104004E0,9.687704315E0,5.900729370E-1,9.768257092E0
6.378232108E1,1.120420074E0,9.702074432E0,5.604345703E-1,9.782621139E0
6.379237908E1,1.137634277E0,9.725874939E0,5.649252319E-1,9.808465507E0
6.380243608E1,1.118174744E0,9.724078674E0,6.083349609E-1,9.807042992E0
6.381249308E1,1.117575989E0,9.713899841E0,6.704557800E-1,9.800935525E0
6.382255008E1,1.125958557E0,9.699380035E0,6.984475708E-1,9.789462945E0
6.383260708E1,1.088686066E0,9.694140930E0,6.906637573E-1,9.779500097E0
6.384266508E1,1.045575714E0,9.686955872E0,6.715036011E-1,9.766332972E0
6.385272208E1,1.005608826E0,9.707912292E0,6.376739502E-1,9.780666555E0
6.386277908E1,9.665400696E-1,9.720486145E0,6.408174133E-1,9.789417631E0
6.387283608E1,9.351054382E-1,9.726324005E0,6.667135620E-1,9.793891352E0
6.388289408E1,9.163943481E-1,9.760752411E0,6.560856628E-1,9.825605051E0
6.389295108E1,9.340576172E-1,9.795480194E0,5.926176453E-1,9.857742720E0
6.390300808E1,9.657916260E-1,9.834698639E0,5.487588501E-1,9.897231282E0
6.391306508E1,9.731263733E-1,9.841734009E0,5.450166321E-1,9.904733533E0
6.392312208E1,9.906399536E-1,9.824220428E0,5.451663208E-1,9.889078868E0
6.393318008E1,9.870474243E-1,9.791438599E0,5.396278381E-1,9.855847536E0
6.394323708E1,9.930349731E-1,9.781110077E0,5.367837524E-1,9.846033191E0
6.395329408E1,1.022523651E0,9.793384552E0,5.343887329E-1,9.861110836E0
6.396335108E1,1.070723419E0,9.776469727E0,5.191204834E-1,9.848618940E0
6.397340808E1,1.105600891E0,9.710457001E0,4.936734009E-1,9.785654905E0
6.398346608E1,1.125210114E0,9.671987000E0,4.846920776E-1,9.749274677E0
6.399352308E1,1.143322449E0,9.676777039E0,5.147795105E-1,9.757673802E0
6.400358008E1,1.130449219E0,9.675878906E0,5.352868652E-1,9.756386630E0
6.401363708E1,1.070124664E0,9.681716766E0,5.912704468E-1,9.758606821E0
6.402369408E1,1.048569489E0,9.709109802E0,6.541397095E-1,9.787451654E0
6.403375208E1,1.060544586E0,9.733808441E0,6.596781921E-1,9.813610799E0
6.404380908E1,1.067430267E0,9.754764862E0,5.948629761E-1,9.831007418E0
6.405386608E1,1.111438751E0,9.773625641E0,5.538482666E-1,9.852197834E0
6.406392308E1,1.160087585E0,9.762249298E0,5.655239868E-1,9.847189038E0
6.407398108E1,1.171912994E0,9.749076691E0,6.186634827E-1,9.838730655E0
6.408403808E1,1.174008636E0,9.747430115E0,6.611750793E-1,9.840113953E0
6.409409508E1,1.181942139E0,9.732461243E0,6.643185425E-1,9.826449419E0
6.410415208E1,1.173110504E0,9.729766846E0,6.607260132E-1,9.822479829E0
6.411420908E1,1.135388947E0,9.724527740E0,6.313870239E-1,9.810922353E0
6.412426708E1,1.139729919E0,9.739795990E0,6.099815369E-1,9.825206751E0
6.413432408E1,1.129551086E0,9.757010193E0,5.751040649E-1,9.838997827E0
6.414438108E1,1.113534393E0,9.752818909E0,5.342390442E-1,9.830709378E0
6.415443808E1,1.074465637E0,9.726324005E0,5.204676819E-1,9.799323531E0
6.416449508E1,1.049168243E0,9.721983032E0,5.523513794E-1,9.794018589E0
6.417455308E1,8.018824768E-1,9.743538208E0,5.806425476E-1,9.793707066E0
6.418461008E1,3.936813354E-1,9.726922760E0,5.173242188E-1,9.748622247E0
6.419466708E1,8.665480042E-1,9.826914825E0,5.186714172E-1,9.878673012E0
6.420472408E1,9.831555176E-1,9.834399261E0,5.490582275E-1,9.898659937E0
6.421478108E1,7.616162109E-1,9.782307587E0,4.837939453E-1,9.823831104E0
6.422483908E1,7.729925537E-1,9.738149414E0,4.996609497E-1,9.781550622E0
6.423489608E1,6.735992432E-1,1.000714005E1,6.587800598E-1,1.005139687E1
6.424495308E1,8.250842285E-1,9.974657593E0,5.674699402E-1,1.002479826E1
6.425501008E1,1.163530426E0,9.692644043E0,4.631369019E-1,9.773210700E0
6.426506708E1,1.276246033E0,9.444011078E0,5.611830139E-1,9.546364520E0
6.427512508E1,1.164877625E0,9.542955322E0,7.375163269E-1,9.642036429E0
6.428518208E1,9.940827942E-1,9.600884857E0,6.021977234E-1,9.670978893E0
6.429523908E1,1.080602875E0,9.498497772E0,5.047503662E-1,9.573083904E0
6.430529608E1,1.253343658E0,9.500593414E0,5.754034424E-1,9.600168471E0
6.431535408E1,1.296304321E0,9.772278442E0,6.325845337E-1,9.878157421E0
6.432541108E1,1.211879883E0,1.029933243E1,6.072871399E-1,1.038815186E1
6.433546808E1,1.207538910E0,9.922715607E0,6.697073364E-1,1.001833036E1
6.434552508E1,1.176253967E0,9.885892181E0,6.372248840E-1,9.975995849E0
6.435558208E1,1.445843353E0,1.008482849E1,5.445675659E-1,1.020248904E1
6.436564008E1,1.587448883E0,9.360035706E0,3.987707520E-1,9.502067169E0
6.437569708E1,1.914967804E0,8.499026184E0,5.034031677E-1,8.726623775E0
6.438575408E1,1.625320129E0,9.103169861E0,7.906558228E-1,9.280867614E0
6.439581108E1,7.647596741E-1,1.040650955E1,7.482939148E-1,1.046136904E1
6.440586808E1,3.385958862E-1,1.061128372E1,4.128414917E-1,1.062470835E1
6.441592608E1,7.396119690E-1,9.950408020E0,2.619552612E-1,9.981295817E0
6.442598312E1,1.184935913E0,9.792785797E0,4.468208313E-1,9.874329124E0
6.443604012E1,1.236129456E0,9.584119720E0,5.490582275E-1,9.679092508E0
6.444609712E1,1.099014587E0,9.397607574E0,6.277944946E-1,9.482456808E0
6.445615512E1,1.101708984E0,9.330846405E0,7.686515808E-1,9.427050577E0
6.446621212E1,1.138831787E0,9.182205505E0,5.460644531E-1,9.268658057E0
6.447626913E1,1.276545410E0,9.617200928E0,-4.161346436E-2,9.701641797E0
6.448632612E1,1.029259644E0,9.533973999E0,-3.162922668E-1,9.594585787E0
6.449638312E1,7.529342651E-1,8.962312775E0,8.726852417E-2,8.994307982E0
6.450644112E1,9.315129089E-1,8.821605377E0,5.297483826E-1,8.886454359E0
6.451649812E1,1.375190277E0,9.526339874E0,8.807684326E-1,9.665301482E0
6.452655513E1,1.924847260E0,1.101888611E1,1.153351593E0,1.124504815E1
6.453661212E1,2.003583527E0,1.074779984E1,1.156944122E0,1.099400145E1
6.454667012E1,1.160536652E0,1.011057495E1,9.623487854E-1,1.022236207E1
6.455672712E1,5.487588501E-1,1.019035904E1,9.431886292E-1,1.024861739E1
6.456678412E1,5.767506409E-1,1.021565643E1,9.352551270E-1,1.027457930E1
6.457684112E1,8.238867188E-1,1.004920258E1,9.891430664E-1,1.013132103E1
6.458689813E1,1.044378204E0,9.701325989E0,1.116528168E0,9.821053249E0
6.459695612E1,1.927990723E0,9.488768005E0,8.544232178E-1,9.720283202E0
6.460701312E1,2.700234833E0,9.363029480E0,2.869532776E-1,9.748842566E0
6.461707012E1,2.446512451E0,9.303153992E0,-1.984872437E-1,9.621512072E0
6.462712712E1,1.515448608E0,9.663754120E0,-4.058061218E-1,9.790271027E0
6.463718413E1,5.628295898E-2,9.363029480E0,-4.402345276E-1,9.373542300E0
6.464724213E1,-1.033899994E0,8.856931915E0,-2.469863892E-2,8.917107276E0
6.465729912E1,-8.728349304E-1,8.989855499E0,6.777905273E-1,9.057524094E0
6.466735612E1,6.562353516E-1,9.787995758E0,6.008505249E-1,9.828353227E0
