"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.416200592E1,-1.276844788E-1,1.305315582E1,2.277663574E0,1.325099738E1
1.417206292E1,2.856060791E-1,1.332963089E1,3.007845154E0,1.366776364E1
1.418211992E1,7.762857056E-1,1.345252533E1,3.509901123E0,1.392452739E1
1.419217692E1,1.090781708E0,1.336570587E1,3.445534973E0,1.384570726E1
1.420223492E1,8.384065247E-1,1.325628342E1,2.548600159E0,1.352506334E1
1.421229192E1,1.407073975E-1,1.335088669E1,1.347647552E0,1.341946824E1
1.422234892E1,-3.309617615E-1,1.351749023E1,6.532415771E-1,1.353731149E1
1.423240692E1,-7.667056274E-1,1.366942429E1,5.405259705E-1,1.370157532E1
1.424246392E1,-1.196312256E0,1.372495880E1,9.779164124E-1,1.381166093E1
1.425252092E1,-1.457369385E0,1.367166962E1,1.689985657E0,1.385260001E1
1.426257792E1,-1.537303162E0,1.338666229E1,2.600242767E0,1.372323908E1
1.427263592E1,-1.224304047E0,1.295151718E1,3.575913849E0,1.349177073E1
1.428269292E1,-7.382647705E-1,1.245335312E1,4.077071686E0,1.312454008E1
1.429274992E1,-4.055067444E-1,1.186357956E1,3.902534637E0,1.249554850E1
1.430280692E1,-3.887416077E-1,1.132664612E1,2.944526825E0,1.170958029E1
1.431286492E1,-6.649172974E-1,1.086560486E1,1.731299744E0,1.102274388E1
1.432292192E1,-8.225395203E-1,1.061816940E1,6.987469482E-1,1.067287871E1
1.433297892E1,-1.012644196E0,1.044108765E1,-1.707948303E-1,1.049146941E1
1.434303692E1,-1.098864899E0,1.037402710E1,-5.560935974E-1,1.044687429E1
1.435309392E1,-1.006207581E0,1.026819717E1,-3.695814514E-1,1.032399716E1
1.436315092E1,-7.620652771E-1,1.019350250E1,2.210902405E-1,1.022433947E1
1.437320792E1,-5.499563599E-1,1.010129425E1,1.031504974E0,1.016870690E1
1.438326592E1,-3.969744873E-1,9.989925842E0,1.735790405E0,1.014737283E1
1.439332292E1,-3.258723450E-1,9.762099609E0,2.288890228E0,1.003213836E1
1.440337992E1,-2.219883728E-1,9.527537384E0,2.511627045E0,9.855532348E0
1.441343792E1,-3.562591553E-2,9.167386322E0,2.455044708E0,9.490494492E0
1.442349492E1,1.392105103E-1,8.773405609E0,2.207309875E0,9.047886075E0
1.443355192E1,2.562670898E-1,8.299191742E0,1.866468658E0,8.510344390E0
1.444360892E1,3.492237854E-1,7.815547485E0,1.515149231E0,7.968714886E0
1.445366692E1,4.737648010E-1,7.304659882E0,1.154100037E0,7.410428865E0
1.446372392E1,5.785469055E-1,6.809639282E0,8.981323242E-1,6.892934451E0
1.447378092E1,7.072792053E-1,6.369105377E0,7.138655090E-1,6.447895094E0
1.448383892E1,7.671546936E-1,5.971831512E0,4.923262024E-1,6.041000168E0
1.449389592E1,7.909552002E-1,5.633834381E0,1.642085266E-1,5.691455385E0
1.450395292E1,6.867718506E-1,5.416037292E0,-2.091151428E-1,5.463409620E0
1.451400992E1,5.496569824E-1,5.234464874E0,-4.894821167E-1,5.285956684E0
1.452406792E1,4.049079895E-1,5.167703705E0,-6.803352356E-1,5.227998479E0
1.453412492E1,2.495310974E-1,5.168302460E0,-8.857081604E-1,5.249580462E0
1.454418192E1,1.558259583E-1,5.209766235E0,-1.015937347E0,5.310185934E0
1.455423892E1,1.627116394E-1,5.347779236E0,-1.027613068E0,5.448046113E0
1.456429692E1,2.469863892E-1,5.500611420E0,-9.340576172E-1,5.584817983E0
1.457435392E1,3.781137085E-1,5.705535278E0,-8.725355530E-1,5.784239023E0
1.458441092E1,4.345463562E-1,6.036646729E0,-9.131011963E-1,6.120758781E0
1.459446892E1,3.641926575E-1,6.431226196E0,-9.897418213E-1,6.517123257E0
1.460452592E1,2.478845215E-1,6.848258972E0,-1.032103729E0,6.930031442E0
1.461458292E1,5.433700562E-2,7.391778717E0,-9.901908875E-1,7.458003963E0
1.462463992E1,-6.331832886E-2,7.940088501E0,-8.794212341E-1,7.988892058E0
1.463469792E1,-1.019380188E-1,8.487799530E0,-6.333329773E-1,8.512005808E0
1.464475492E1,-1.863624573E-1,9.142238617E0,-5.385800171E-1,9.159985062E0
1.465481192E1,-2.721340942E-1,9.835297394E0,-5.891748047E-1,9.856685992E0
1.466486992E1,-3.665876770E-1,1.057101746E1,-6.310876465E-1,1.059618177E1
1.467492692E1,-3.996688843E-1,1.128338608E1,-5.813909912E-1,1.130542136E1
1.468498392E1,-1.920506287E-1,1.206116867E1,-3.882925415E-1,1.206894545E1
1.469504092E1,2.571652222E-1,1.281245636E1,9.295669556E-2,1.281537408E1
1.470509892E1,7.876620483E-1,1.341525284E1,7.940986633E-1,1.346179828E1
1.471515592E1,1.235680389E0,1.383228561E1,1.845512238E0,1.400945919E1
1.472521292E1,1.453327789E0,1.408031982E1,2.965333557E0,1.446239161E1
1.473526992E1,1.350042572E0,1.415396667E1,3.684587860E0,1.468787171E1
1.474532792E1,9.000782776E-1,1.416758835E1,3.456611938E0,1.461091601E1
1.475538492E1,1.528321838E-1,1.412582520E1,2.492616577E0,1.434487478E1
1.476544192E1,-4.261637878E-1,1.400742142E1,1.404379578E0,1.408409572E1
1.477549992E1,-6.851252747E-1,1.409483963E1,5.325924683E-1,1.412152809E1
1.478555692E1,-7.087760925E-1,1.400173325E1,4.481680298E-1,1.402682259E1
1.479561392E1,-1.516346741E-1,1.374052643E1,1.009650421E0,1.377840533E1
1.480567092E1,5.387297058E-1,1.322904007E1,1.653611298E0,1.334286930E1
1.481572892E1,9.675878906E-1,1.271949966E1,2.104623413E0,1.292870209E1
1.482578592E1,1.225651245E0,1.225277023E1,2.289339294E0,1.252492211E1
1.483584292E1,1.391955414E0,1.187271057E1,2.304757233E0,1.217418178E1
1.484590092E1,1.462309113E0,1.151495453E1,2.192939758E0,1.181276896E1
1.485595792E1,1.455423431E0,1.116153946E1,1.960473175E0,1.142548360E1
1.486601492E1,1.333876190E0,1.083881058E1,1.569037170E0,1.103272034E1
1.487607192E1,1.160536652E0,1.053194870E1,1.131347351E0,1.065592490E1
1.488612992E1,1.043180695E0,1.025831772E1,7.819738770E-1,1.034083128E1
1.489618692E1,9.827064514E-1,1.004486160E1,5.168751526E-1,1.010604356E1
1.490624392E1,9.690847778E-1,9.890382843E0,4.085005188E-1,9.946138485E0
1.491630092E1,9.375004578E-1,9.771679688E0,4.757107544E-1,9.828068566E0
1.492635892E1,8.887019348E-1,9.777068481E0,7.212002563E-1,9.843829998E0
1.493641592E1,7.270381165E-1,9.787397003E0,1.081800385E0,9.873804565E0
1.494647292E1,6.731501770E-1,9.786798248E0,1.553768921E0,9.932207659E0
1.495653092E1,6.804849243E-1,9.704020386E0,1.987267456E0,9.928761419E0
1.496658792E1,7.186555481E-1,9.526938629E0,2.251318359E0,9.815674190E0
1.497664492E1,7.113208008E-1,9.239087219E0,2.395169220E0,9.570974115E0
1.498670192E1,5.725593567E-1,8.827592926E0,2.283501434E0,9.136115142E0
1.499675992E1,2.665956116E-1,8.412356415E0,2.013462982E0,8.654065337E0
1.500681692E1,-8.262817383E-2,8.001909943E0,1.534758453E0,8.148182230E0
1.501687392E1,-5.391787720E-1,7.614515533E0,1.031205597E0,7.702917989E0
1.502693192E1,-8.584648132E-1,7.281009064E0,5.689668274E-1,7.353487477E0
1.503698892E1,-1.064586182E0,6.958429871E0,2.158511353E-1,7.042704148E0
1.504704592E1,-1.188229065E0,6.668482819E0,-1.022373962E-1,6.774289918E0
1.505710292E1,-1.191522217E0,6.450985107E0,-3.219804382E-1,6.567998588E0
1.506716092E1,-1.158141632E0,6.288872223E0,-4.902305603E-1,6.413386927E0
1.507721792E1,-1.119072876E0,6.166127472E0,-6.698570251E-1,6.302551907E0
1.508727492E1,-1.091679840E0,6.160439301E0,-7.744894409E-1,6.304174105E0
1.509733292E1,-1.068478088E0,6.206693115E0,-8.247848511E-1,6.351767856E0
1.510738992E1,-1.064586182E0,6.321953430E0,-8.240364075E-1,6.463704426E0
1.511744629E1,-1.096619568E0,6.499484253E0,-7.566764832E-1,6.634638598E0
1.512750329E1,-1.108594666E0,6.727909241E0,-7.487429810E-1,6.859618133E0
1.513756129E1,-1.036744080E0,7.012916565E0,-5.983058167E-1,7.114338120E0
1.514761829E1,-9.136999512E-1,7.320227509E0,-4.492158508E-1,7.390695046E0
1.515767529E1,-9.249266052E-1,7.682773590E0,-2.674937439E-1,7.742871054E0
1.516773229E1,-8.810678101E-1,8.085286560E0,-2.948867798E-2,8.133204093E0
1.517779029E1,-9.404942322E-1,8.529862061E0,4.281097412E-2,8.581661200E0
1.518784729E1,-9.857002258E-1,9.024732971E0,6.137237549E-2,9.078610946E0
1.519790429E1,-9.497749329E-1,9.484876099E0,1.181044006E-1,9.533042310E0
1.520796229E1,-9.210346985E-1,9.989177399E0,1.290316772E-1,1.003237854E1
1.521801929E1,-8.834628296E-1,1.051772827E1,1.805245972E-1,1.055631108E1
1.522807629E1,-9.274713135E-1,1.098790054E1,3.022215271E-1,1.103111505E1
1.523813329E1,-9.083111572E-1,1.150282974E1,5.807922363E-1,1.155324374E1
1.524819129E1,-9.984237671E-1,1.190743835E1,9.092092896E-1,1.198376400E1
1.525824829E1,-1.111887817E0,1.236054611E1,1.170865173E0,1.246556537E1
1.526830529E1,-1.056802368E0,1.264899628E1,1.675316162E0,1.280314892E1
1.527836329E1,-9.916877747E-1,1.285856049E1,2.344873810E0,1.310818277E1
1.528842029E1,-7.643106079E-1,1.297876053E1,2.846031647E0,1.330910559E1
1.529847729E1,-5.733078003E-1,1.300091446E1,2.697989502E0,1.329028239E1
1.530853429E1,-5.858816528E-1,1.296573761E1,1.792971497E0,1.310222713E1
1.531859229E1,-5.798941040E-1,1.296304321E1,6.092330933E-1,1.299030144E1
1.532864929E1,-5.695655823E-1,1.305285645E1,-1.237925720E-1,1.306586357E1
1.533870629E1,-4.367916870E-1,1.309776306E1,-5.792953491E-2,1.310517226E1
1.534876329E1,-2.130070496E-1,1.315329758E1,3.884422302E-1,1.316075592E1
1.535882129E1,-1.206491089E-1,1.300570450E1,1.053958282E0,1.304889780E1
1.536887829E1,-1.616638184E-2,1.274943741E1,1.807042236E0,1.287687141E1
1.537893529E1,1.580712891E-1,1.244077927E1,2.682421875E0,1.272766131E1
1.538899329E1,3.050656128E-1,1.210188400E1,3.330274658E0,1.255545263E1
1.539905029E1,2.724334717E-1,1.165117126E1,3.456462250E0,1.215611546E1
1.540910729E1,9.624984741E-2,1.117082016E1,2.997666321E0,1.156643811E1
1.541916429E1,-1.643582153E-1,1.070888077E1,2.040107574E0,1.090271433E1
1.542922229E1,-5.011578369E-1,1.039049286E1,1.034349060E0,1.045386909E1
1.543927929E1,-7.532336426E-1,1.009111542E1,2.380050659E-1,1.012198685E1
1.544933629E1,-8.119116211E-1,9.893975372E0,-1.360670471E-1,9.928165157E0
1.545939429E1,-7.867639160E-1,9.793983307E0,-2.380050659E-2,9.825562220E0
1.546945129E1,-6.872209167E-1,9.651180267E0,4.327500916E-1,9.685289143E0
1.547950829E1,-5.596861267E-1,9.542805634E0,9.595046997E-1,9.607238791E0
1.548956529E1,-5.349874878E-1,9.445657654E0,1.472487946E0,9.574700041E0
1.549962329E1,-6.279441833E-1,9.357191620E0,1.885778503E0,9.565955753E0
1.550968029E1,-6.653663635E-1,9.242829437E0,2.090552673E0,9.499632566E0
1.551973729E1,-5.959107971E-1,8.990154877E0,2.106120300E0,9.252769159E0
1.552979529E1,-4.569996643E-1,8.791517944E0,2.048190765E0,9.038513256E0
1.553985229E1,-2.399510193E-1,8.425529022E0,1.821112976E0,8.623431351E0
1.554990929E1,-2.559677124E-2,8.073610840E0,1.500030670E0,8.211817046E0
1.555996629E1,2.151026917E-1,7.812703400E0,1.310375061E0,7.924751503E0
1.557002429E1,3.896397400E-1,7.473508759E0,1.111438751E0,7.565741761E0
1.558008129E1,4.858895874E-1,7.190896454E0,8.593629456E-1,7.258345898E0
1.559013829E1,5.060975647E-1,6.931036835E0,5.489085388E-1,6.971133834E0
1.560019529E1,4.658312988E-1,6.692882080E0,2.173480225E-1,6.712593351E0
1.561025329E1,5.304968262E-1,6.522835693E0,-1.216969299E-1,6.545503992E0
1.562031029E1,5.399272156E-1,6.416856079E0,-5.291496277E-1,6.461235382E0
1.563036729E1,5.580395508E-1,6.404731293E0,-7.653584290E-1,6.474392991E0
1.564042529E1,5.448669434E-1,6.457272034E0,-9.484277344E-1,6.549256238E0
1.565048229E1,4.605921936E-1,6.586752777E0,-1.171763306E0,6.706003770E0
1.566053929E1,3.731739807E-1,6.777007141E0,-1.343156891E0,6.918898398E0
1.567059629E1,2.606080627E-1,7.032376099E0,-1.434167633E0,7.181856790E0
1.568065429E1,1.456471252E-1,7.371870117E0,-1.356179810E0,7.496993116E0
1.569071129E1,1.326242065E-1,7.733817444E0,-1.049018555E0,7.805764624E0
1.570076829E1,1.028361511E-1,8.101902008E0,-5.882766724E-1,8.123882130E0
1.571082629E1,8.113128662E-2,8.520581360E0,-1.410067749E-1,8.522134234E0
1.572088329E1,2.844085693E-3,8.927884369E0,1.764830017E-1,8.929628976E0
1.573094029E1,-4.535568237E-2,9.257498932E0,3.162922668E-1,9.263011627E0
1.574099729E1,-1.457968140E-1,9.531129913E0,3.520678711E-1,9.538744463E0
1.575105529E1,-2.025288391E-1,9.858499146E0,2.439926147E-1,9.863597504E0
1.576111229E1,-2.894979858E-1,1.016236725E1,-8.891510010E-2,1.016687873E1
1.577116929E1,-3.186872864E-1,1.054557037E1,-5.707630920E-1,1.056581216E1
1.578122729E1,-3.438349915E-1,1.099792969E1,-9.409432983E-1,1.104346206E1
1.579128429E1,-4.191284180E-1,1.144609772E1,-9.590556335E-1,1.149385093E1
1.580134129E1,-3.556604004E-1,1.190504333E1,-5.909710693E-1,1.192500725E1
1.581139829E1,-2.130070496E-1,1.230860413E1,1.944456482E-1,1.231198264E1
1.582145629E1,1.437011719E-2,1.258193573E1,1.288670197E0,1.264776597E1
1.583151329E1,3.082090759E-1,1.273042694E1,2.110910339E0,1.290793188E1
1.584157029E1,4.668791199E-1,1.282009048E1,2.076032867E0,1.299548416E1
1.585162729E1,2.589614868E-1,1.278162048E1,1.256487122E0,1.284584147E1
1.586168529E1,-7.095245361E-2,1.283296371E1,3.568579102E-1,1.283812056E1
1.587174229E1,-5.254074097E-2,1.303369629E1,-1.758842468E-1,1.303498887E1
1.588179929E1,2.103126526E-1,1.318817505E1,-1.716929626E-1,1.319096930E1
1.589185729E1,4.656816101E-1,1.317111053E1,2.094145203E-1,1.318100400E1
1.590191429E1,6.007008362E-1,1.301273987E1,6.465055847E-1,1.304263048E1
1.591197129E1,7.610174561E-1,1.285047729E1,9.746232605E-1,1.290983365E1
1.592202829E1,1.096469879E0,1.261172379E1,1.341809692E0,1.273021116E1
1.593208629E1,1.560205536E0,1.245125748E1,1.784738617E0,1.267491010E1
1.594214329E1,1.890269165E0,1.224603424E1,2.138902130E0,1.257431408E1
1.595220029E1,2.191891937E0,1.187645279E1,2.418670349E0,1.231683756E1
1.596225829E1,2.364483032E0,1.144834305E1,2.426603851E0,1.193916851E1
1.597231529E1,2.364333344E0,1.098505646E1,2.109712830E0,1.143295350E1
1.598237229E1,2.185155945E0,1.057940002E1,1.503174133E0,1.090679347E1
1.599242929E1,1.942360840E0,1.036968613E1,5.770500183E-1,1.056580062E1
1.600248729E1,1.647174683E0,1.017389328E1,-2.401007080E-1,1.030916763E1
1.601254429E1,1.505569153E0,1.011431717E1,-7.773335266E-1,1.025526195E1
1.602260129E1,1.430874481E0,1.000773880E1,-9.247769165E-1,1.015172153E1
1.603265829E1,1.403331757E0,9.847721558E0,-6.972500610E-1,9.971615593E0
1.604271629E1,1.412013702E0,9.760153656E0,-2.185455322E-1,9.864184925E0
1.605277329E1,1.442999268E0,9.658814392E0,3.543132019E-1,9.772434712E0
1.606283029E1,1.557511139E0,9.446855164E0,1.046024780E0,9.631359264E0
1.607288829E1,1.639540558E0,9.168434143E0,1.445244598E0,9.425338711E0
1.608294529E1,1.566193085E0,8.793463898E0,1.517993317E0,9.059926700E0
1.609300229E1,1.368454285E0,8.427624664E0,1.460063782E0,8.661946136E0
1.610305929E1,1.094374237E0,8.012837219E0,1.207688599E0,8.176902043E0
1.611311729E1,6.698570251E-1,7.658074951E0,8.337661743E-1,7.732398491E0
1.612317421E1,2.827619934E-1,7.341632996E0,5.023553467E-1,7.364230461E0
1.613323121E1,-8.532257080E-2,7.075336761E0,1.035845947E-1,7.076609357E0
1.614328921E1,-3.614982605E-1,6.885381775E0,-2.727328491E-1,6.900256980E0
1.615334621E1,-4.314028931E-1,6.684948578E0,-4.821473694E-1,6.716182847E0
1.616340321E1,-4.086502075E-1,6.624174957E0,-4.860392761E-1,6.654541535E0
1.617346021E1,-3.631448364E-1,6.531517639E0,-5.369334412E-1,6.563603763E0
1.618351821E1,-1.904040527E-1,6.451883240E0,-5.363346863E-1,6.476936462E0
1.619357521E1,-9.654922485E-2,6.458319855E0,-5.849835205E-1,6.485477840E0
1.620363221E1,8.981323242E-3,6.504423981E0,-8.110134888E-1,6.554796325E0
1.621368921E1,1.143621826E-1,6.584208069E0,-9.583071899E-1,6.654564394E0
1.622374721E1,1.859133911E-1,6.662644958E0,-1.164278870E0,6.766161905E0
1.623380421E1,1.911524963E-1,6.809040527E0,-1.352736969E0,6.944744019E0
1.624386121E1,1.775308228E-1,7.029532013E0,-1.451232147E0,7.179966035E0
1.625391921E1,1.197509766E-1,7.287295990E0,-1.600920868E0,7.462035297E0
1.626397621E1,3.712280273E-2,7.531737671E0,-1.693129120E0,7.719788641E0
1.627403321E1,-3.502716064E-2,7.772736511E0,-1.548080750E0,7.925478773E0
1.628409021E1,-1.284329224E-1,8.079448700E0,-1.118174744E0,8.157469036E0
1.629414821E1,-2.113604736E-1,8.366401978E0,-7.042854309E-1,8.398653063E0
1.630420521E1,-2.471360779E-1,8.740324402E0,-6.294410706E-1,8.766444145E0
1.631426221E1,-2.938389587E-1,9.112001495E0,-7.340734863E-1,9.146243845E0
1.632432021E1,-2.782713318E-1,9.545500031E0,-8.159532166E-1,9.584351069E0
1.633437721E1,-2.537223816E-1,9.988878021E0,-7.530839539E-1,1.002043884E1
1.634443421E1,-3.441343689E-1,1.051413574E1,-6.637197876E-1,1.054068322E1
1.635449121E1,-4.179309082E-1,1.094958023E1,-4.601431274E-1,1.096721046E1
1.636454921E1,-4.170327759E-1,1.132544861E1,-9.654922485E-2,1.133353538E1
1.637460621E1,-3.258723450E-1,1.161599442E1,4.212240601E-1,1.162819628E1
1.638466321E1,2.035766602E-2,1.190085205E1,1.055904236E0,1.194762017E1
1.639472121E1,3.594026184E-1,1.220741455E1,1.326092377E0,1.228448864E1
1.640477821E1,4.508624268E-1,1.245470032E1,1.161285095E0,1.251684545E1
1.641483521E1,3.131488037E-1,1.285571640E1,5.333409119E-1,1.287058502E1
1.642489221E1,-5.239105225E-3,1.324191330E1,-2.151026917E-1,1.324366129E1
1.643495021E1,-2.248324585E-1,1.354982300E1,-5.059478760E-1,1.356112961E1
1.644500721E1,-1.621128845E-1,1.395832352E1,6.780899048E-2,1.395942957E1
1.645506421E1,1.362167358E-2,1.417043243E1,1.434616699E0,1.424287422E1
1.646512121E1,2.890489197E-1,1.402688095E1,3.071163483E0,1.436206753E1
1.647517921E1,5.191204834E-1,1.359293335E1,4.523593140E0,1.433527879E1
1.648523621E1,7.840695190E-1,1.269150787E1,5.281317444E0,1.376885802E1
1.649529321E1,1.166224823E0,1.165521286E1,4.946164398E0,1.271489714E1
1.650535121E1,1.329086151E0,1.092428284E1,3.549269257E0,1.156303324E1
1.651540821E1,1.063388672E0,1.053419403E1,1.590292969E0,1.070649668E1
1.652546521E1,8.150550842E-1,1.050081345E1,-5.703140259E-2,1.053255194E1
1.653552221E1,8.428971863E-1,1.066098038E1,-1.098116455E0,1.075048083E1
1.654558021E1,8.309220886E-1,1.090377548E1,-1.576970673E0,1.104851066E1
1.655563721E1,8.809181213E-1,1.113564331E1,-1.595532074E0,1.128380660E1
1.656569421E1,1.069525909E0,1.132874176E1,-1.260528717E0,1.144872081E1
1.657575221E1,1.327439575E0,1.143427231E1,-6.107299805E-1,1.152725770E1
1.658580921E1,1.442699890E0,1.150791916E1,3.323089600E-1,1.160275896E1
1.659586621E1,1.492097168E0,1.156929153E1,1.253044281E0,1.173221976E1
1.660592321E1,1.437311096E0,1.144924118E1,1.769470367E0,1.167398870E1
1.661598121E1,1.432820435E0,1.118219650E1,1.985171814E0,1.144706950E1
1.662603821E1,1.485510864E0,1.083072739E1,1.957778778E0,1.110604772E1
1.663609521E1,1.716330872E0,1.040291702E1,1.850152588E0,1.070465034E1
1.664615321E1,2.003882904E0,9.892777863E0,1.804048462E0,1.025364283E1
1.665621021E1,2.279010773E0,9.382638702E0,1.774859161E0,9.817225889E0
1.666626721E1,2.538421326E0,8.907526703E0,1.707499237E0,9.418235951E0
1.667632421E1,2.618953857E0,8.533304901E0,1.560654602E0,9.061559172E0
1.668638221E1,2.534828796E0,8.363857269E0,1.314716034E0,8.837869862E0
1.669643921E1,2.307301941E0,8.243657227E0,9.981243896E-1,8.618455721E0
1.670649621E1,2.020049286E0,8.102650452E0,8.180488586E-1,8.390634505E0
1.671655321E1,1.676214294E0,8.021968231E0,7.313790894E-1,8.227793388E0
1.672661121E1,1.382974091E0,8.010292511E0,5.595364380E-1,8.148035620E0
1.673666821E1,1.282982025E0,7.942483521E0,3.805087280E-1,8.054431963E0
1.674672521E1,1.216969299E0,7.838000793E0,3.008743286E-1,7.937619043E0
1.675678321E1,1.202150116E0,7.774532776E0,2.401007080E-1,7.870589122E0
1.676684021E1,1.218466187E0,7.798632660E0,2.263293457E-1,7.896490118E0
1.677689721E1,1.245859222E0,7.785010986E0,2.218386841E-1,7.887190480E0
1.678695421E1,1.266665955E0,7.752977600E0,2.909948730E-1,7.861156551E0
1.679701221E1,1.303339691E0,7.822433167E0,5.219645691E-1,7.947427383E0
1.680706921E1,1.239422607E0,7.851772156E0,7.544311523E-1,7.984714193E0
1.681712621E1,1.223256226E0,7.796836395E0,8.372090149E-1,7.936493716E0
1.682718321E1,1.158740387E0,7.757318573E0,8.497828674E-1,7.889283976E0
1.683724121E1,1.118025055E0,7.751181335E0,8.315208435E-1,7.875418658E0
1.684729821E1,1.095871124E0,7.708969116E0,6.614744568E-1,7.814517695E0
1.685735521E1,1.056203613E0,7.710466003E0,4.902305603E-1,7.797895746E0
1.686741321E1,9.821076965E-1,7.792495422E0,3.556604004E-1,7.862188929E0
1.687747021E1,9.271719360E-1,7.910450134E0,2.700384521E-1,7.969177492E0
1.688752721E1,8.574169922E-1,7.995323639E0,1.968406677E-1,8.043575712E0
1.689758421E1,7.381150818E-1,8.113128662E0,7.065307617E-2,8.146941906E0
1.690764221E1,5.917195129E-1,8.276588745E0,-1.442999268E-1,8.298968352E0
1.691769921E1,4.634362793E-1,8.455915833E0,-4.273612976E-1,8.479382255E0
1.692775621E1,4.331991577E-1,8.667575684E0,-5.324427795E-1,8.694712477E0
1.693781421E1,5.659730530E-1,9.083560638E0,-5.538482666E-1,9.118012243E0
1.694787121E1,7.445516968E-1,9.408834229E0,-3.947291565E-1,9.446498286E0
1.695792821E1,9.232800293E-1,9.773625641E0,-2.022294617E-1,9.819220994E0
1.696798521E1,1.216220856E0,1.021850052E1,1.348695374E-1,1.029150795E1
1.697804321E1,1.444945221E0,1.059586578E1,6.614744568E-1,1.071437291E1
1.698810021E1,1.597777405E0,1.109148514E1,1.213077393E0,1.127144587E1
1.699815721E1,1.545386353E0,1.147753235E1,1.752705231E0,1.171298183E1
1.700821521E1,1.396296387E0,1.179442337E1,1.988764343E0,1.204214474E1
1.701827221E1,1.136885834E0,1.195833252E1,1.899998932E0,1.216158797E1
1.702832921E1,1.059496765E0,1.206131836E1,1.599873047E0,1.221300650E1
1.703838621E1,1.251397705E0,1.216056198E1,1.277144165E0,1.229131243E1
1.704844421E1,1.537901917E0,1.224304047E1,7.532336426E-1,1.236222242E1
1.705850121E1,1.896705780E0,1.239048386E1,6.691085815E-2,1.253499342E1
1.706855821E1,2.253863068E0,1.266770737E1,-4.980143738E-1,1.287628545E1
1.707861521E1,2.888692932E0,1.282637741E1,-3.173400879E-1,1.315147175E1
1.708867321E1,3.387306061E0,1.286843994E1,6.117778015E-1,1.332084310E1
1.709873021E1,3.733985138E0,1.268731659E1,1.935475159E0,1.336625270E1
1.710878721E1,3.675456848E0,1.217313583E1,3.372337189E0,1.315548848E1
1.711884554E1,3.503763885E0,1.164428558E1,4.478536835E0,1.295851227E1
